wall_time_sec,label,timestamp,gpu_util_pct,memory_used_mb,memory_total_mb,power_draw_w
0.03,sla_heavy,2026/07/10 18:20:54.723,92,37306,40960,226.80
0.564,sla_heavy,2026/07/10 18:20:55.254,92,37306,40960,232.03
1.095,sla_heavy,2026/07/10 18:20:55.787,89,37306,40960,235.80
1.626,sla_heavy,2026/07/10 18:20:56.318,92,37306,40960,233.49
2.157,sla_heavy,2026/07/10 18:20:56.850,92,37306,40960,225.68
2.687,sla_heavy,2026/07/10 18:20:57.380,91,37306,40960,225.40
3.218,sla_heavy,2026/07/10 18:20:57.911,91,37306,40960,234.08
3.748,sla_heavy,2026/07/10 18:20:58.441,91,37306,40960,226.26
4.28,sla_heavy,2026/07/10 18:20:58.972,91,37306,40960,237.53
4.81,sla_heavy,2026/07/10 18:20:59.503,91,37306,40960,229.12
5.341,sla_heavy,2026/07/10 18:21:00.033,91,37306,40960,235.54
5.872,sla_heavy,2026/07/10 18:21:00.564,92,37306,40960,231.44
6.403,sla_heavy,2026/07/10 18:21:01.095,92,37306,40960,224.49
6.934,sla_heavy,2026/07/10 18:21:01.626,92,37306,40960,235.80
7.464,sla_heavy,2026/07/10 18:21:02.157,90,37306,40960,227.72
7.995,sla_heavy,2026/07/10 18:21:02.687,92,37306,40960,236.99
8.526,sla_heavy,2026/07/10 18:21:03.219,92,37306,40960,232.63
9.058,sla_heavy,2026/07/10 18:21:03.750,92,37306,40960,235.54
9.588,sla_heavy,2026/07/10 18:21:04.281,92,37306,40960,239.31
10.119,sla_heavy,2026/07/10 18:21:04.812,92,37306,40960,227.99
10.65,sla_heavy,2026/07/10 18:21:05.343,92,37306,40960,238.71
11.182,sla_heavy,2026/07/10 18:21:05.874,92,37306,40960,231.17
11.712,sla_heavy,2026/07/10 18:21:06.406,92,37306,40960,228.26
12.243,sla_heavy,2026/07/10 18:21:06.936,92,37306,40960,234.08
12.774,sla_heavy,2026/07/10 18:21:07.466,91,37306,40960,240.17
13.305,sla_heavy,2026/07/10 18:21:07.997,92,37306,40960,236.07
13.836,sla_heavy,2026/07/10 18:21:08.529,92,37306,40960,238.99
