wall_time_sec,label,timestamp,gpu_util_pct,memory_used_mb,memory_total_mb,power_draw_w
0.031,sla_long_context,2026/07/10 18:21:11.455,92,37306,40960,232.63
0.561,sla_long_context,2026/07/10 18:21:11.986,92,37306,40960,240.17
1.093,sla_long_context,2026/07/10 18:21:12.517,92,37306,40960,231.17
1.624,sla_long_context,2026/07/10 18:21:13.049,90,37306,40960,238.39
2.156,sla_long_context,2026/07/10 18:21:13.580,92,37306,40960,232.03
2.687,sla_long_context,2026/07/10 18:21:14.112,92,37306,40960,240.17
3.218,sla_long_context,2026/07/10 18:21:14.643,92,37306,40960,237.86
3.749,sla_long_context,2026/07/10 18:21:15.174,92,37306,40960,235.80
4.279,sla_long_context,2026/07/10 18:21:15.705,92,37306,40960,229.12
4.81,sla_long_context,2026/07/10 18:21:16.235,92,37306,40960,235.54
5.341,sla_long_context,2026/07/10 18:21:16.766,92,37306,40960,238.39
5.872,sla_long_context,2026/07/10 18:21:17.297,92,37306,40960,233.49
6.403,sla_long_context,2026/07/10 18:21:17.828,92,37306,40960,236.40
6.934,sla_long_context,2026/07/10 18:21:18.359,92,37306,40960,235.21
7.465,sla_long_context,2026/07/10 18:21:18.890,92,37306,40960,233.76
7.995,sla_long_context,2026/07/10 18:21:19.421,92,37306,40960,231.76
8.526,sla_long_context,2026/07/10 18:21:19.951,92,37306,40960,235.21
9.059,sla_long_context,2026/07/10 18:21:20.482,92,37306,40960,234.35
9.589,sla_long_context,2026/07/10 18:21:21.014,92,37306,40960,235.21
10.12,sla_long_context,2026/07/10 18:21:21.545,92,37306,40960,232.03
10.651,sla_long_context,2026/07/10 18:21:22.075,64,37306,40960,71.33
11.181,sla_long_context,2026/07/10 18:21:22.606,91,37306,40960,225.40
11.713,sla_long_context,2026/07/10 18:21:23.137,92,37306,40960,233.49
12.244,sla_long_context,2026/07/10 18:21:23.669,92,37306,40960,230.31
12.775,sla_long_context,2026/07/10 18:21:24.199,92,37306,40960,236.99
13.305,sla_long_context,2026/07/10 18:21:24.731,92,37306,40960,237.53
13.837,sla_long_context,2026/07/10 18:21:25.261,92,37306,40960,228.26
14.367,sla_long_context,2026/07/10 18:21:25.792,92,37306,40960,228.26
14.898,sla_long_context,2026/07/10 18:21:26.323,89,37306,40960,236.40
15.429,sla_long_context,2026/07/10 18:21:26.854,92,37306,40960,234.35
15.96,sla_long_context,2026/07/10 18:21:27.385,92,37306,40960,229.72
16.49,sla_long_context,2026/07/10 18:21:27.916,92,37306,40960,235.21
17.021,sla_long_context,2026/07/10 18:21:28.446,92,37306,40960,236.40
17.552,sla_long_context,2026/07/10 18:21:28.977,92,37306,40960,237.53
18.084,sla_long_context,2026/07/10 18:21:29.508,92,37306,40960,228.59
18.616,sla_long_context,2026/07/10 18:21:30.039,92,37306,40960,239.58
19.147,sla_long_context,2026/07/10 18:21:30.572,92,37306,40960,239.31
19.678,sla_long_context,2026/07/10 18:21:31.102,92,37306,40960,232.63
20.209,sla_long_context,2026/07/10 18:21:31.634,92,37306,40960,240.71
20.739,sla_long_context,2026/07/10 18:21:32.165,92,37306,40960,234.08
21.27,sla_long_context,2026/07/10 18:21:32.695,92,37306,40960,236.07
21.801,sla_long_context,2026/07/10 18:21:33.226,89,37306,40960,236.67
22.331,sla_long_context,2026/07/10 18:21:33.756,92,37306,40960,234.67
22.862,sla_long_context,2026/07/10 18:21:34.287,92,37306,40960,237.86
23.394,sla_long_context,2026/07/10 18:21:34.818,92,37306,40960,231.44
23.926,sla_long_context,2026/07/10 18:21:35.350,92,37306,40960,233.49
24.457,sla_long_context,2026/07/10 18:21:35.882,92,37306,40960,232.03
