wall_time_sec,label,timestamp,gpu_util_pct,memory_used_mb,memory_total_mb,power_draw_w
31.264,baseline_medium,2026/07/08 01:51:35.228,27,2668,40960,61.24
31.794,baseline_medium,2026/07/08 01:51:35.757,27,2668,40960,60.04
32.323,baseline_medium,2026/07/08 01:51:36.286,27,2668,40960,60.04
32.852,baseline_medium,2026/07/08 01:51:36.816,27,2668,40960,60.91
33.382,baseline_medium,2026/07/08 01:51:37.345,27,2668,40960,61.18
33.912,baseline_medium,2026/07/08 01:51:37.874,26,2668,40960,60.91
34.441,baseline_medium,2026/07/08 01:51:38.405,27,2668,40960,61.50
34.971,baseline_medium,2026/07/08 01:51:38.934,27,2668,40960,61.50
35.5,baseline_medium,2026/07/08 01:51:39.463,28,2668,40960,61.44
36.029,baseline_medium,2026/07/08 01:51:39.993,28,2668,40960,61.18
36.558,baseline_medium,2026/07/08 01:51:40.522,24,2668,40960,60.64
37.087,baseline_medium,2026/07/08 01:51:41.050,28,2668,40960,61.78
37.616,baseline_medium,2026/07/08 01:51:41.579,28,2668,40960,61.50
38.145,baseline_medium,2026/07/08 01:51:42.109,27,2668,40960,61.18
38.674,baseline_medium,2026/07/08 01:51:42.637,28,2668,40960,61.50
39.203,baseline_medium,2026/07/08 01:51:43.167,27,2668,40960,61.18
39.732,baseline_medium,2026/07/08 01:51:43.696,28,2668,40960,60.91
40.261,baseline_medium,2026/07/08 01:51:44.225,27,2668,40960,60.91
40.79,baseline_medium,2026/07/08 01:51:44.754,27,2668,40960,60.31
41.319,baseline_medium,2026/07/08 01:51:45.283,27,2668,40960,61.18
41.848,baseline_medium,2026/07/08 01:51:45.812,27,2668,40960,60.31
42.379,baseline_medium,2026/07/08 01:51:46.341,26,2668,40960,61.50
42.908,baseline_medium,2026/07/08 01:51:46.872,27,2668,40960,60.64
43.437,baseline_medium,2026/07/08 01:51:47.401,27,2668,40960,60.91
43.966,baseline_medium,2026/07/08 01:51:47.929,27,2668,40960,60.04
44.496,baseline_medium,2026/07/08 01:51:48.459,27,2668,40960,61.50
45.025,baseline_medium,2026/07/08 01:51:48.989,27,2668,40960,61.18
45.558,baseline_medium,2026/07/08 01:51:49.520,27,2668,40960,61.50
46.087,baseline_medium,2026/07/08 01:51:50.051,27,2668,40960,60.91
46.616,baseline_medium,2026/07/08 01:51:50.580,27,2668,40960,61.84
47.147,baseline_medium,2026/07/08 01:51:51.109,28,2668,40960,61.18
47.676,baseline_medium,2026/07/08 01:51:51.639,27,2668,40960,61.56
48.205,baseline_medium,2026/07/08 01:51:52.168,27,2668,40960,61.18
48.734,baseline_medium,2026/07/08 01:51:52.697,28,2668,40960,61.78
49.263,baseline_medium,2026/07/08 01:51:53.226,28,2668,40960,61.50
49.792,baseline_medium,2026/07/08 01:51:53.755,28,2668,40960,61.50
50.321,baseline_medium,2026/07/08 01:51:54.284,28,2668,40960,61.50
50.85,baseline_medium,2026/07/08 01:51:54.813,28,2668,40960,61.71
51.379,baseline_medium,2026/07/08 01:51:55.342,27,2668,40960,61.50
51.908,baseline_medium,2026/07/08 01:51:55.872,28,2668,40960,61.18
52.439,baseline_medium,2026/07/08 01:51:56.400,28,2668,40960,61.50
52.968,baseline_medium,2026/07/08 01:51:56.931,28,2668,40960,61.18
53.497,baseline_medium,2026/07/08 01:51:57.461,28,2668,40960,60.91
54.027,baseline_medium,2026/07/08 01:51:57.990,28,2668,40960,61.56
54.556,baseline_medium,2026/07/08 01:51:58.519,27,2668,40960,60.64
55.085,baseline_medium,2026/07/08 01:51:59.049,28,2668,40960,60.97
55.617,baseline_medium,2026/07/08 01:51:59.578,28,2668,40960,60.91
56.146,baseline_medium,2026/07/08 01:52:00.110,27,2668,40960,61.50
56.675,baseline_medium,2026/07/08 01:52:00.639,27,2668,40960,61.50
57.205,baseline_medium,2026/07/08 01:52:01.168,28,2668,40960,60.91
57.734,baseline_medium,2026/07/08 01:52:01.698,26,2668,40960,60.91
58.263,baseline_medium,2026/07/08 01:52:02.227,28,2668,40960,60.91
58.792,baseline_medium,2026/07/08 01:52:02.755,27,2668,40960,60.64
